NOTE,id,Moy_Pontage,Moy_Comblage,Moy_Longitudinale,Moy_Transversale,Moy_Nid_de_poule,Moy_Faiencage,Moy_Arrachement_pelade,Moy_Remblaiement
8.83544,CD33 - D123_TRONROUT0000000051549106_600_TRONROUT0000000051549106_758,0.0,0.012658200000000001,0.0,0.0,0.0,0.0,0.240506,0.0
7.84375,CD33 - D123_TRONROUT0000000051549109_0_TRONROUT0000000051549109_97,0.0,0.0,0.0,0.0,0.0,0.0,0.164948,0.0
9.751719999999999,CD33 - D123_TRONROUT0000000051549114_0_TRONROUT0000000051549114_146,0.0,0.0,0.0205479,0.0,0.0,0.00684932,0.212329,0.0
7.595,CD33 - D123_TRONROUT0000000051552150_0_TRONROUT0000000051552150_200,0.0,0.00495049,0.049505,0.0,0.0,0.0,0.336634,0.0
8.88256,CD33 - D123_TRONROUT0000000051552150_200_TRONROUT0000000051552150_481,0.0,0.0430108,0.0716846,0.00716846,0.0,0.0,0.10394300000000001,0.0
7.94643,CD33 - D123_TRONROUT0000000051552151_0_TRONROUT0000000051552151_224,0.0,0.00896861,0.0807175,0.0,0.0,0.0,0.20627800000000002,0.0
7.13333,CD33 - D123_TRONROUT0000000051552152_0_TRONROUT0000000051552152_90,0.0,0.0,0.0,0.0,0.0,0.0,0.043956,0.0
7.0,CD33 - D123_TRONROUT0000000051555346_0_TRONROUT0000000051555346_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.73864,CD33 - D123_TRONROUT0000000051555347_0_TRONROUT0000000051555347_176,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
7.58333,CD33 - D123_TRONROUT0000000051555348_0_TRONROUT0000000051555348_48,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,0.122449,0.0
9.76,CD33 - D123_TRONROUT0000000051555349_0_TRONROUT0000000051555349_200,0.0,0.00497512,0.0,0.00497512,0.0,0.0,0.0746269,0.0
10.0,CD33 - D123_TRONROUT0000000051555349_200_TRONROUT0000000051555349_381,0.0,0.00598802,0.0,0.0,0.0,0.0,0.15568900000000002,0.0
9.735289999999999,CD33 - D123_TRONROUT0000000245893004_0_TRONROUT0000000245893004_69,0.0,0.0147059,0.0147059,0.0882353,0.0,0.0,0.0588235,0.0
10.0,CD33 - D128_TRONROUT0000000051541255_0_TRONROUT0000000051541255_7,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0
10.0,CD33 - D128_TRONROUT0000000051541262_0_TRONROUT0000000051541262_21,0.0,0.0,0.26087,0.0,0.0,0.0869565,0.0,0.0
9.22414,CD33 - D128_TRONROUT0000000051541267_0_TRONROUT0000000051541267_59,0.0,0.0,0.2,0.05,0.0166667,0.0,0.13333299999999998,0.0
6.15125,CD33 - D128_TRONROUT0000000051541273_0_TRONROUT0000000051541273_282,0.0,0.0,0.0248227,0.0815603,0.0070922,0.0141844,0.230496,0.0212766
4.9206900000000005,CD33 - D128_TRONROUT0000000051541307_0_TRONROUT0000000051541307_146,0.0,0.0201342,0.375839,0.147651,0.0,0.026845599999999997,0.161074,0.033557
9.23664,CD33 - D128_TRONROUT0000000051541308_0_TRONROUT0000000051541308_131,0.0,0.0,0.618321,0.0305344,0.0,0.0,0.137405,0.0
10.0,CD33 - D128_TRONROUT0000000051541310_0_TRONROUT0000000051541310_66,0.0,0.0,0.0,0.0153846,0.0,0.0,0.0307692,0.12307699999999999
8.5,CD33 - D128_TRONROUT0000000051541311_0_TRONROUT0000000051541311_53,0.0,0.0,0.0816327,0.28571399999999997,0.0,0.0,0.020408199999999998,0.020408199999999998
7.8125,CD33 - D128_TRONROUT0000000051541312_0_TRONROUT0000000051541312_17,0.0,0.0,0.294118,0.647059,0.0,0.0,0.0,0.0
10.0,CD33 - D128_TRONROUT0000000051541314_0_TRONROUT0000000051541314_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,CD33 - D128_TRONROUT0000000051541315_0_TRONROUT0000000051541315_67,0.0,0.0,1.2238799999999999,0.0,0.0,0.0,0.149254,0.0
5.0,CD33 - D128_TRONROUT0000000051541316_0_TRONROUT0000000051541316_4,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0
4.175,CD33 - D128_TRONROUT0000000051541348_0_TRONROUT0000000051541348_200,0.0,0.0,0.0594059,0.29703,0.0,0.0,0.08910889999999999,0.0
2.68478,CD33 - D128_TRONROUT0000000051541348_200_TRONROUT0000000051541348_476,0.0,0.0182482,0.0109489,0.10219,0.0,0.0,0.189781,0.00729927
1.9236099999999998,CD33 - D128_TRONROUT0000000051541352_0_TRONROUT0000000051541352_72,0.0,0.013698599999999998,0.027397300000000003,0.520548,0.013698599999999998,0.0,0.589041,0.0
8.05556,CD33 - D128_TRONROUT0000000051541353_0_TRONROUT0000000051541353_18,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
10.0,CD33 - D128_TRONROUT0000000051541356_0_TRONROUT0000000051541356_93,0.0,0.0,0.06451609999999999,0.0,0.0,0.0,0.0107527,0.0
10.0,CD33 - D128_TRONROUT0000000245893005_0_TRONROUT0000000245893005_32,0.0,0.0,0.0,0.3,0.0,0.0333333,0.1,0.0
10.0,CD33 - D128_TRONROUT0000000245893006_0_TRONROUT0000000245893006_39,0.0,0.0,0.0285714,0.0,0.0,0.0285714,0.0,0.0
7.53425,CD33 - D128_TRONROUT0000000245893007_0_TRONROUT0000000245893007_73,0.0,0.0,0.7260270000000001,0.027397300000000003,0.0,0.0,0.013698599999999998,0.0
10.0,CD33 - D128_TRONROUT0000000316709827_0_TRONROUT0000000316709827_22,0.0,0.0,0.130435,0.0869565,0.0,0.0,0.0,0.0
10.0,CD33 - D128_TRONROUT0000000339060016_0_TRONROUT0000000339060016_36,0.0,0.0,0.055555600000000004,0.138889,0.0,0.0,0.0,0.0
5.0,CD33 - D130_TRONROUT0000000051520806_0_TRONROUT0000000051520806_34,0.0,0.08571430000000001,0.0,0.14285699999999998,0.08571430000000001,0.0285714,3.0,0.0
5.719609999999999,CD33 - D130_TRONROUT0000000051520823_0_TRONROUT0000000051520823_255,0.0,0.0310078,0.127907,0.0232558,0.00775194,0.209302,1.9263599999999999,0.0775194
7.56,CD33 - D130_TRONROUT0000000051525247_0_TRONROUT0000000051525247_255,0.008,0.048,0.08800000000000001,0.064,0.0,0.027999999999999997,1.032,0.212
5.9589,CD33 - D130_TRONROUT0000000051525252_0_TRONROUT0000000051525252_73,0.0,0.0,0.041666699999999994,0.055555600000000004,0.0,0.166667,0.291667,0.041666699999999994
7.142860000000001,CD33 - D130_TRONROUT0000000051525258_0_TRONROUT0000000051525258_21,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0
6.43478,CD33 - D130_TRONROUT0000000051525259_0_TRONROUT0000000051525259_95,0.0,0.0,0.21875,0.041666699999999994,0.0,0.0,0.25,0.354167
5.0,CD33 - D130_TRONROUT0000000323973034_0_TRONROUT0000000323973034_25,0.0,0.041666699999999994,0.041666699999999994,0.125,0.166667,0.208333,2.20833,0.041666699999999994
10.0,CD33 - D130E4_TRONROUT0000000051529346_0_TRONROUT0000000051529346_30,0.0,0.0,0.0,0.0,0.0,0.0,0.23333299999999998,0.0
9.92424,CD33 - D130E4_TRONROUT0000000096380189_0_TRONROUT0000000096380189_200,0.0,0.024875599999999998,0.0,0.0,0.0,0.0,0.41293500000000005,0.0
10.0,CD33 - D130E4_TRONROUT0000000096380189_200_TRONROUT0000000096380189_400,0.0,0.0,0.0,0.00995025,0.0,0.0,0.283582,0.0
10.0,CD33 - D130E4_TRONROUT0000000096380189_400_TRONROUT0000000096380189_674,0.0,0.0036630000000000005,0.0,0.0036630000000000005,0.0,0.0,0.212454,0.0036630000000000005
10.0,CD33 - D130E4_TRONROUT0000000096380190_0_TRONROUT0000000096380190_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0638298,0.0
9.495410000000001,CD33 - D130E4_TRONROUT0000000129499422_0_TRONROUT0000000129499422_110,0.0,0.0,0.0,0.0,0.0,0.0,0.261261,0.0
9.83668,CD33 - D130E4_TRONROUT0000000129499446_0_TRONROUT0000000129499446_200,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0
10.0,CD33 - D130E4_TRONROUT0000000129499446_200_TRONROUT0000000129499446_426,0.0,0.00446429,0.0,0.00446429,0.0,0.0,0.11607100000000001,0.0
10.0,CD33 - D130E4_TRONROUT0000000245460028_0_TRONROUT0000000245460028_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655,0.00985222
10.0,CD33 - D130E4_TRONROUT0000000245460028_200_TRONROUT0000000245460028_320,0.0,0.0,0.0,0.011363600000000001,0.0,0.0,0.102273,0.011363600000000001
7.55,CD33 - D130E5_TRONROUT0000000051525223_0_TRONROUT0000000051525223_200,0.0,0.0,0.0,0.00492611,0.0,0.00492611,0.23645300000000002,0.00492611
7.5,CD33 - D130E5_TRONROUT0000000051525223_200_TRONROUT0000000051525223_417,0.0,0.0,0.0410959,0.0,0.0,0.0,0.739726,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525224_0_TRONROUT0000000051525224_225,0.0,0.00913242,0.013698599999999998,0.0,0.00456621,0.0,0.424658,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525225_0_TRONROUT0000000051525225_147,0.0,0.027027,0.0,0.0,0.0,0.0,0.425676,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525226_0_TRONROUT0000000051525226_36,0.0,0.0,0.0,0.0,0.0,0.0,0.18421099999999999,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525228_0_TRONROUT0000000051525228_56,0.0,0.0,0.0175439,0.0,0.0,0.0,0.280702,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525229_0_TRONROUT0000000051525229_39,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525230_0_TRONROUT0000000051525230_51,0.0,0.0,0.0,0.0,0.0,0.0,0.62963,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525231_0_TRONROUT0000000051525231_221,0.0,0.013761500000000001,0.0,0.027522900000000003,0.0,0.013761500000000001,0.20642199999999997,0.0
7.5,CD33 - D130E5_TRONROUT0000000051525232_0_TRONROUT0000000051525232_146,0.0,0.0344828,0.0137931,0.0,0.0,0.0,0.344828,0.0
7.5,CD33 - D130E5_TRONROUT0000000051529237_0_TRONROUT0000000051529237_22,0.0,0.0,0.0,0.0,0.0,0.0,0.545455,0.0
7.5,CD33 - D130E5_TRONROUT0000000051529248_0_TRONROUT0000000051529248_200,0.0,0.00985222,0.0689655,0.0,0.0,0.0,0.517241,0.0
7.5,CD33 - D130E5_TRONROUT0000000051529248_200_TRONROUT0000000051529248_352,0.0,0.0,0.02,0.0,0.0,0.0,0.213333,0.0
7.5,CD33 - D130E5_TRONROUT0000000051529251_0_TRONROUT0000000051529251_200,0.0,0.030456900000000002,0.0812183,0.0101523,0.00507614,0.0,0.406091,0.0
7.5,CD33 - D130E5_TRONROUT0000000051529251_200_TRONROUT0000000051529251_385,0.0,0.043478300000000004,0.0706522,0.0,0.0,0.0,0.467391,0.0
8.55578,CD33 - D130E5_TRONROUT0000000245460960_0_TRONROUT0000000245460960_255,0.0,0.0,0.004,0.004,0.0,0.0,0.324,0.0
9.42308,CD33 - D16_TRONROUT0000000051525253_0_TRONROUT0000000051525253_84,0.0,0.0,0.0465116,0.0116279,0.0,0.0,0.930233,0.0116279
10.0,CD33 - D231_TRONROUT0000000051541258_0_TRONROUT0000000051541258_166,0.0,0.0,0.012048200000000002,0.0,0.0,0.0,0.0361446,0.0
10.0,CD33 - D231_TRONROUT0000000051541260_0_TRONROUT0000000051541260_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,CD33 - D231_TRONROUT0000000051541265_0_TRONROUT0000000051541265_36,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.0,0.0
10.0,CD33 - D231_TRONROUT0000000051545499_0_TRONROUT0000000051545499_272,0.0,0.0,0.010909100000000001,0.00363636,0.0,0.0,0.014545500000000001,0.0
5.52083,DOUARNENEZ - AV PABLO NERUDA_TRONROUT0000000023899208_0_TRONROUT0000000023899208_24,0.0,0.0,0.75,0.2,0.0,0.0,0.8,0.0
3.7987,DOUARNENEZ - AV PABLO NERUDA_TRONROUT0000000023899220_0_TRONROUT0000000023899220_79,0.0,0.0,0.759494,0.227848,0.0,0.151899,0.101266,0.0
0.9375,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000023895013_0_TRONROUT0000000023895013_16,0.0,0.0,0.75,0.125,0.0,0.125,0.125,0.0
10.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000023895053_0_TRONROUT0000000023895053_86,0.0,0.0,0.0697674,0.0,0.0,0.0,0.418605,0.0
10.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000023895123_0_TRONROUT0000000023895123_213,0.0,0.05607480000000001,0.130841,0.0,0.0,0.00934579,0.28037399999999996,0.0233645
6.33333,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000023895157_0_TRONROUT0000000023895157_59,0.0,0.0,0.918367,0.28571399999999997,0.0,0.14285699999999998,0.0612245,0.122449
9.75879,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000023897288_0_TRONROUT0000000023897288_200,0.0,0.0,0.137931,0.0837438,0.0,0.0197044,0.0837438,0.00985222
3.15714,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000023897288_200_TRONROUT0000000023897288_340,0.0,0.0217391,1.06522,0.514493,0.0,0.21739099999999997,0.144928,0.00724638
2.89362,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000023897352_0_TRONROUT0000000023897352_94,0.0322581,0.0215054,0.623656,0.107527,0.0,0.505376,0.38709699999999997,0.172043
0.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000074353436_0_TRONROUT0000000074353436_9,0.0,0.0,0.625,1.75,0.0,1.25,0.25,0.0
0.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000074353437_0_TRONROUT0000000074353437_6,0.0,0.0,0.666667,2.0,0.0,0.166667,0.0,0.0
0.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000074353442_0_TRONROUT0000000074353442_6,0.0,0.0,0.2,0.6,0.0,0.6,0.4,0.0
0.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000074353443_0_TRONROUT0000000074353443_14,0.0,0.0,1.1,0.8,0.0,0.3,0.3,0.0
0.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000074353445_0_TRONROUT0000000074353445_11,0.0,0.0,1.22222,2.11111,0.0,0.11111099999999999,0.22222199999999998,0.0
0.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000074353448_0_TRONROUT0000000074353448_14,0.0,0.0,0.642857,1.0714299999999999,0.0,0.571429,0.0,0.0
0.166667,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000074353449_0_TRONROUT0000000074353449_24,0.0,0.0,0.75,0.833333,0.0,0.333333,0.25,0.08333330000000001
7.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000296121521_0_TRONROUT0000000296121521_98,0.0,0.030927800000000002,0.9690719999999999,0.103093,0.0,0.051546400000000006,0.402062,0.14432999999999999
1.7286400000000002,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000296121558_0_TRONROUT0000000296121558_200,0.0,0.035,1.48,0.445,0.0,0.155,0.055,0.14
3.4482800000000005,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000296121558_200_TRONROUT0000000296121558_374,0.00581395,0.0,1.01744,0.203488,0.0,0.11046500000000001,0.180233,0.00581395
10.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000296121561_0_TRONROUT0000000296121561_12,0.0,0.0,0.307692,0.461538,0.0,0.0,0.692308,0.0
5.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000296121651_0_TRONROUT0000000296121651_19,0.0,0.0,1.05882,0.470588,0.0,0.17647100000000002,0.0,0.0588235
10.0,DOUARNENEZ - BD JEAN MOULIN_TRONROUT0000000296121662_0_TRONROUT0000000296121662_26,0.0,0.08,0.08,0.0,0.0,0.0,0.4,0.0
5.44643,DOUARNENEZ - CHE DE KERGUESTEN_TRONROUT0000000023899236_0_TRONROUT0000000023899236_94,0.0,0.025,0.0375,0.0,0.0,0.0,0.4875,0.0
2.74194,DOUARNENEZ - CHE DU CORNIGOU_TRONROUT0000000023895102_0_TRONROUT0000000023895102_66,0.0185185,0.0740741,0.09259260000000001,1.16667,0.0,0.277778,0.925926,0.11111099999999999
8.075,DOUARNENEZ - CHE DU CORNIGOU_TRONROUT0000000023895163_0_TRONROUT0000000023895163_200,0.0,0.0591133,0.0541872,0.0788177,0.0,0.0147783,0.32019699999999995,0.0640394
7.45902,DOUARNENEZ - CHE DU CORNIGOU_TRONROUT0000000023895163_200_TRONROUT0000000023895163_322,0.024793400000000004,0.0909091,0.347107,0.00826446,0.0,0.0,0.363636,0.347107
6.48571,DOUARNENEZ - IMP DAHUT_TRONROUT0000000023897337_0_TRONROUT0000000023897337_44,0.0,0.0,0.0,0.0,0.0,0.0,0.634146,0.0243902
5.46512,DOUARNENEZ - IMP DAHUT_TRONROUT0000000023897358_0_TRONROUT0000000023897358_46,0.0,0.0285714,0.0,0.08571430000000001,0.0,0.0,1.0,0.0
5.0,DOUARNENEZ - IMP DAHUT_TRONROUT0000000023897390_0_TRONROUT0000000023897390_19,0.0,0.166667,0.0,0.055555600000000004,0.0,0.0,0.333333,0.0
5.0,DOUARNENEZ - KERGUILLIGUY_TRONROUT0000000023892348_0_TRONROUT0000000023892348_74,0.0,0.0,0.0,0.0,0.0166667,0.0,0.466667,0.0
7.907610000000001,DOUARNENEZ - KERGUILLIGUY_TRONROUT0000000023892366_0_TRONROUT0000000023892366_279,0.0,0.014652000000000002,0.0,0.00732601,0.00732601,0.0036630000000000005,0.479853,0.0036630000000000005
7.47835,DOUARNENEZ - KERGUILLIGUY_TRONROUT0000000023892368_0_TRONROUT0000000023892368_236,0.0,0.0,0.0131004,0.026200900000000003,0.0,0.00436681,0.42358100000000004,0.0218341
10.0,DOUARNENEZ - LANEVRY_TRONROUT0000000023892358_0_TRONROUT0000000023892358_16,0.0,0.0,0.0,0.0,0.0,0.0,1.11111,0.11111099999999999
6.11024,DOUARNENEZ - LANEVRY_TRONROUT0000000023892365_0_TRONROUT0000000023892365_255,0.0,0.0,0.0820312,0.0,0.0,0.019531200000000002,0.324219,0.0
8.84821,DOUARNENEZ - LANEVRY_TRONROUT0000000023892367_0_TRONROUT0000000023892367_169,0.0,0.0253165,0.0253165,0.012658200000000001,0.0189873,0.012658200000000001,0.335443,0.00632911
6.7587,DOUARNENEZ - LE RIS HUELLA_TRONROUT0000000023892371_0_TRONROUT0000000023892371_235,0.0,0.0,0.025974,0.0043289999999999995,0.0,0.0,0.30303,0.0
8.39504,DOUARNENEZ - LE RIS HUELLA_TRONROUT0000002009243520_0_TRONROUT0000002009243520_262,0.0,0.0190114,0.106464,0.0,0.0,0.0,0.30038000000000004,0.0
5.1017,DOUARNENEZ - R DE L AUBEPINE_TRONROUT0000000023895115_0_TRONROUT0000000023895115_60,0.0,0.0,0.20339000000000002,0.118644,0.0,0.0677966,0.559322,0.22033899999999998
6.243180000000001,DOUARNENEZ - R DE L AUBEPINE_TRONROUT0000002215807910_0_TRONROUT0000002215807910_220,0.0,0.0321101,0.25688099999999997,0.0733945,0.00458716,0.0183486,0.701835,0.220183
10.0,DOUARNENEZ - R DES CARAVELLES_TRONROUT0000002215807899_0_TRONROUT0000002215807899_15,0.0,0.125,0.0,0.125,0.0,0.0,0.875,0.125
10.0,DOUARNENEZ - R DES CARAVELLES_TRONROUT0000002215807901_0_TRONROUT0000002215807901_21,0.0,0.03125,0.03125,0.0,0.0,0.0,0.75,0.0
1.47727,DOUARNENEZ - R DU MENHIR_TRONROUT0000000023895117_0_TRONROUT0000000023895117_45,0.0,0.166667,0.666667,0.119048,0.047619,0.428571,1.38095,0.047619
0.651786,DOUARNENEZ - R DU MENHIR_TRONROUT0000000296121538_0_TRONROUT0000000296121538_58,0.0,0.0877193,0.9649120000000001,0.280702,0.0175439,0.03508769999999999,0.9122809999999999,0.175439
0.530612,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000023897281_0_TRONROUT0000000023897281_49,0.0,0.0,0.306122,0.408163,0.0,1.77551,0.22449000000000002,0.0612245
9.83871,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000023897284_0_TRONROUT0000000023897284_31,0.0,0.0,0.225806,0.225806,0.0,0.0,0.16129000000000002,0.0322581
10.0,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000023897286_0_TRONROUT0000000023897286_36,0.0,0.0,0.027777800000000002,0.0,0.0,0.0,0.0,0.0
1.08696,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000023897287_0_TRONROUT0000000023897287_47,0.0,0.043478300000000004,0.0217391,0.282609,0.0,0.8913040000000001,0.586957,0.0652174
9.33333,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000023897312_0_TRONROUT0000000023897312_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0952381
0.0,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000023897322_0_TRONROUT0000000023897322_19,0.0,0.10526300000000001,0.736842,0.0526316,0.0,1.31579,0.10526300000000001,0.0
10.0,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000296121540_0_TRONROUT0000000296121540_12,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0
10.0,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000296121548_0_TRONROUT0000000296121548_8,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
1.0,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000296121571_0_TRONROUT0000000296121571_20,0.0,0.0,0.45,0.2,0.0,0.6,0.35,0.4
10.0,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000296121648_0_TRONROUT0000000296121648_16,0.0,0.0,0.13333299999999998,0.0,0.0,0.0,0.0,0.0666667
10.0,DOUARNENEZ - R ETIENNE KERNOURS_TRONROUT0000000296121652_0_TRONROUT0000000296121652_20,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.15
3.89161,DOUARNENEZ - R EUGENE LUCAS_TRONROUT0000000023899197_0_TRONROUT0000000023899197_286,0.010204099999999999,0.0986395,0.0510204,0.054421800000000006,0.010204099999999999,0.020408199999999998,0.7517010000000001,0.207483
6.754810000000001,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023897316_0_TRONROUT0000000023897316_105,0.0,0.00952381,0.0,0.0190476,0.0190476,0.0,1.13333,0.580952
5.0,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023897318_0_TRONROUT0000000023897318_12,0.0,0.0,0.0,0.0,0.0,0.0909091,1.81818,0.0
5.0,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023897333_0_TRONROUT0000000023897333_44,0.0,0.277778,0.055555600000000004,0.0,0.11111099999999999,0.0,0.388889,0.0
5.78125,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023897353_0_TRONROUT0000000023897353_23,0.0,0.11111099999999999,0.0,0.0,0.166667,0.0,3.0,0.166667
5.0814,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023897376_0_TRONROUT0000000023897376_52,0.0,0.304348,0.0,0.108696,0.0,0.0869565,0.673913,0.5217390000000001
9.52632,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023897401_0_TRONROUT0000000023897401_19,0.0,0.04,0.0,0.0,0.04,0.0,1.96,0.0
5.625,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023899206_0_TRONROUT0000000023899206_27,0.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0
7.5,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023899217_0_TRONROUT0000000023899217_14,0.0,0.1,0.2,0.2,0.0,0.1,0.9,0.2
5.0,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000023899219_0_TRONROUT0000000023899219_177,0.0,0.23595500000000003,0.00561798,0.0280899,0.00561798,0.011236,2.48315,0.0168539
5.0,DOUARNENEZ - R PIERRE BELBEOCH_TRONROUT0000000296121655_0_TRONROUT0000000296121655_41,0.0,0.097561,0.0,0.146341,0.0243902,0.0243902,2.36585,0.0243902
3.11538,DOUARNENEZ - RPT DE KERHARO_TRONROUT0000000023897278_0_TRONROUT0000000023897278_41,0.0,0.0,0.409091,1.31818,0.0,0.409091,0.136364,0.0454545
3.02941,DOUARNENEZ - RPT DE KERHARO_TRONROUT0000000023897279_0_TRONROUT0000000023897279_34,0.0,0.0,1.51613,0.677419,0.0,0.12903199999999998,0.322581,0.0322581
10.0,DOUARNENEZ - RPT DE KERVENT_TRONROUT0000002215807893_0_TRONROUT0000002215807893_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,DOUARNENEZ - RTE DE POULLAN_TRONROUT0000000023895231_0_TRONROUT0000000023895231_68,0.0,0.0,0.0597015,0.0298507,0.0,0.0,0.0895522,0.014925399999999998
7.86429,DOUARNENEZ - RTE DE POULLAN_TRONROUT0000000023895237_0_TRONROUT0000000023895237_71,0.0,0.0,0.0422535,0.0140845,0.0,0.0,0.56338,0.028169
10.0,DOUARNENEZ - RTE DE POULLAN_TRONROUT0000002215807895_0_TRONROUT0000002215807895_25,0.0,0.0,0.0,0.08,0.0,0.0,1.08,0.0
10.0,VANNES - AV DU 4 AOUT 1944_TRONROUT0000000087740742_0_TRONROUT0000000087740742_29,0.0344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3913,VANNES - AV DU 4 AOUT 1944_TRONROUT0000000087740754_0_TRONROUT0000000087740754_69,0.0,0.0,0.173913,0.07246380000000001,0.0,0.0,0.0289855,0.07246380000000001
9.62963,VANNES - AV DU 4 AOUT 1944_TRONROUT0000000087740762_0_TRONROUT0000000087740762_49,0.0,0.0,0.148148,0.0740741,0.0,0.185185,0.0,0.185185
8.78235,VANNES - AV DU 4 AOUT 1944_TRONROUT0000000087744264_0_TRONROUT0000000087744264_171,0.011560700000000002,0.011560700000000002,0.11560699999999999,0.16185,0.0,0.04624280000000001,0.0982659,0.48554899999999995
10.0,VANNES - AV DU 4 AOUT 1944_TRONROUT0000000228308468_0_TRONROUT0000000228308468_19,0.0,0.0,0.157895,0.0,0.0,0.0,0.0,0.789474
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000087744131_0_TRONROUT0000000087744131_36,0.0,0.0,0.0285714,0.057142899999999996,0.0,0.0285714,0.11428599999999998,0.171429
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000087744188_0_TRONROUT0000000087744188_9,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000087744241_0_TRONROUT0000000087744241_20,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.1
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000087744250_0_TRONROUT0000000087744250_97,0.0,0.0,0.0,0.010204099999999999,0.0,0.0,0.0816327,0.010204099999999999
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000087744254_0_TRONROUT0000000087744254_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0
10.0,VANNES - AV EDGAR DEGAS_TRONROUT0000000087744307_0_TRONROUT0000000087744307_107,0.00943396,0.0188679,0.0377358,0.0,0.0,0.0,0.0283019,0.0377358
